Year	Age	Canada	Denmark	EnglandandWales	Finland	Netherlands	Norway	Scotland	SouthKorea	Sweden	Taiwan	USA
50	3	0.039381359	0.043349753	0.04713401	0.047355034	0.047094663	0.043048195	0.054617559	0.040147346	0.040055821	0.048802222	0.046348372
50	4	0.131308456	0.162534839	0.157972583	0.146391513	0.162355141	0.15283863	0.170567663	0.133558096	0.160935543	0.150733769	0.146103706
51	1	0.00217001	0.002117878	0.001754339	0.002289313	0.001811849	0.001996427	0.002514894	0.00178928	0.001508678	0.002750231	0.003280772
51	2	0.013999164	0.01696302	0.012797732	0.018066282	0.013098304	0.013246032	0.016105733	0.012989589	0.013309301	0.018107527	0.018476992
51	3	0.039345192	0.048478923	0.038215501	0.043723977	0.041972086	0.048507966	0.047507581	0.041091963	0.043082261	0.051862795	0.04732698
51	4	0.127415213	0.150642046	0.131144905	0.166871155	0.1471901	0.154642036	0.137439035	0.125860643	0.159318101	0.138239365	0.147694899
52	1	0.002270925	0.002316873	0.001435876	0.00258857	0.0020043	0.001676389	0.002500187	0.001842774	0.001567676	0.002813144	0.003251887
52	2	0.014597865	0.015810193	0.011616687	0.014254131	0.014787452	0.015938315	0.019917741	0.012671402	0.015837591	0.017654839	0.018437224
52	3	0.040936303	0.048148008	0.034255184	0.044329153	0.048251374	0.043048195	0.05073939	0.042164908	0.046820805	0.046131177	0.046596788
52	4	0.131662387	0.147999203	0.113221895	0.172559944	0.16384191	0.173577795	0.145049666	0.133760049	0.174683806	0.153937462	0.148892763
53	1	0.002247277	0.002485685	0.002477482	0.002462467	0.00207706	0.001543961	0.00358023	0.001797098	0.001779746	0.00275167	0.003411967
53	2	0.014002204	0.018160411	0.0196591	0.018906437	0.015425124	0.017093507	0.024699575	0.012582898	0.014019663	0.016293179	0.018696228
53	3	0.038177616	0.046550868	0.057814481	0.048047522	0.046218549	0.044790086	0.063602562	0.04233194	0.045019747	0.04748724	0.04800549
53	4	0.133138312	0.175213275	0.196403996	0.168997296	0.191334933	0.171250223	0.212104188	0.128012035	0.16527597	0.126656526	0.158949503
54	1	0.002170491	0.002118482	0.002349505	0.002957963	0.002016246	0.001619646	0.003741634	0.001878777	0.001529078	0.002928713	0.00331262
54	2	0.015063578	0.018322557	0.017367493	0.017538738	0.014789632	0.016676592	0.022734836	0.012053752	0.013878998	0.01662631	0.0185451
54	3	0.041008205	0.049270335	0.050927004	0.048047522	0.044764119	0.044168001	0.061996437	0.042438852	0.050264766	0.048465238	0.048184984
54	4	0.139624537	0.163445219	0.167455561	0.166058213	0.186551559	0.170358295	0.181491213	0.133065912	0.171286005	0.142564343	0.16020156
55	1	0.00215876	0.002217344	0.002278561	0.002762767	0.001983499	0.002164573	0.003096019	0.001870638	0.001863303	0.003087752	0.003346105
55	2	0.014491911	0.016620019	0.016519418	0.017780096	0.015222922	0.01688505	0.020863656	0.013147673	0.014722991	0.016232609	0.01841218
55	3	0.039450221	0.049270335	0.051609546	0.047750014	0.04497959	0.047693147	0.058141736	0.040249887	0.044757496	0.053137896	0.047815007
55	4	0.135869354	0.163009365	0.170944219	0.191775192	0.183797496	0.177939685	0.181491213	0.136011606	0.180301058	0.150897009	0.157335937
56	1	0.002205007	0.002372699	0.002289689	0.002477482	0.002002211	0.002043478	0.003301442	0.001798059	0.001896725	0.003231787	0.00335245
56	2	0.015033836	0.019457583	0.016772036	0.017538738	0.014962948	0.015842763	0.018431122	0.013290709	0.014582326	0.018958234	0.018450417
56	3	0.040917754	0.052629676	0.048817326	0.048940046	0.045248929	0.051010931	0.056053773	0.042736267	0.050264766	0.059060217	0.048829698
56	4	0.134503833	0.166932051	0.170684425	0.173038536	0.202496137	0.178831613	0.180179228	0.137194896	0.177696709	0.186803225	0.158103042
57	1	0.002113113	0.002471562	0.002218745	0.002507512	0.002044314	0.001876973	0.003712288	0.001877385	0.00175468	0.003417832	0.003378719
57	2	0.014373629	0.01864685	0.01605027	0.016573302	0.016927196	0.015738534	0.018244004	0.01327755	0.014394772	0.019049088	0.018255589
57	3	0.039234974	0.046230931	0.049344745	0.049386307	0.045356665	0.045619532	0.060550924	0.042095681	0.044407828	0.056126223	0.047617197
57	4	0.13177279	0.167367904	0.16348443	0.173405921	0.176839862	0.170358295	0.163998084	0.138790186	0.175693364	0.179228074	0.154690747
58	1	0.002201031	0.002259714	0.002346723	0.003183189	0.001978821	0.00164992	0.002905269	0.00188156	0.001704546	0.003390826	0.003433444
58	2	0.014474434	0.017268605	0.016474308	0.016010132	0.016696108	0.015113162	0.020863656	0.014580303	0.015801427	0.020654178	0.018801836
58	3	0.039631843	0.044631245	0.047436728	0.048196276	0.045195061	0.04665634	0.061353986	0.043582757	0.044232994	0.062483211	0.047745407
58	4	0.128358988	0.167367904	0.167084427	0.157608348	0.171766587	0.161884977	0.178429915	0.141699243	0.156461251	0.193772364	0.151490066
59	1	0.002347418	0.002669287	0.002278561	0.002267271	0.002011568	0.001634783	0.002875923	0.002019551	0.001729613	0.003630884	0.003429648
59	2	0.014774796	0.017025385	0.015517968	0.014964244	0.015627326	0.013028588	0.021331451	0.014055608	0.014488549	0.018715956	0.018869207
59	3	0.040382782	0.048150555	0.04625779	0.040163563	0.043686764	0.047485786	0.058784186	0.044734311	0.041348233	0.061776879	0.048320521
59	4	0.133479692	0.155163995	0.154948353	0.161282202	0.177854517	0.16010112	0.179304572	0.144737866	0.16928266	0.172864947	0.15585463
60	1	0.002350325	0.002485685	0.002171449	0.002522527	0.002142553	0.001574235	0.003506865	0.001958492	0.001662768	0.00345084	0.003356231
60	2	0.015186175	0.019862949	0.01600516	0.014964244	0.01559844	0.012403216	0.022267041	0.014083672	0.014066552	0.019624498	0.018586979
60	3	0.041362995	0.048150555	0.048507079	0.040907333	0.050851177	0.041887025	0.057820511	0.045016711	0.044232994	0.061016214	0.047565913
60	4	0.133479692	0.172598151	0.167604015	0.150628025	0.197712764	0.149397981	0.173181976	0.145149899	0.166878646	0.182258135	0.153756113
61	1	0.002377349	0.002655164	0.002289689	0.002447452	0.002151909	0.0021343	0.00319873	0.002041796	0.00175468	0.003258794	0.003478543
61	2	0.015320353	0.017511825	0.016817146	0.01319428	0.015800642	0.015425848	0.020582979	0.014016081	0.015098099	0.020260477	0.018938398
61	3	0.041843302	0.050550084	0.049329233	0.044031166	0.045626003	0.039606048	0.050432334	0.045764194	0.045369415	0.057321554	0.047858965
61	4	0.136893495	0.183058646	0.168234942	0.165323442	0.190175327	0.173480044	0.170558007	0.143517939	0.159866938	0.178622062	0.155828179
62	1	0.00235368	0.002556301	0.002243784	0.002402407	0.001955431	0.001589372	0.003037327	0.001855317	0.001470589	0.003165771	0.003511155
62	2	0.014900342	0.01961973	0.01583374	0.013355185	0.015627326	0.012298987	0.021986364	0.013568774	0.014394772	0.01829197	0.018983919
62	3	0.040584003	0.054869237	0.049189622	0.043584904	0.046003078	0.037532433	0.058784186	0.041348037	0.040648897	0.057484554	0.047976185
62	4	0.133138312	0.163445219	0.162927729	0.146586785	0.191769785	0.158317264	0.155688848	0.137326173	0.170885336	0.168016851	0.156066246
63	1	0.002270031	0.002344453	0.002299426	0.002402407	0.002184656	0.001725604	0.003169384	0.001897521	0.001595923	0.002925712	0.003482195
63	2	0.015189808	0.018484704	0.016068314	0.016251491	0.014789632	0.012403216	0.0223606	0.012716112	0.015660761	0.017867984	0.018301109
63	3	0.041355982	0.052469707	0.047622876	0.044031166	0.04643402	0.049974124	0.05589316	0.04320915	0.043795909	0.053355229	0.045968783
63	4	0.126993466	0.186981331	0.164560718	0.139973847	0.1743757	0.143600448	0.161374114	0.130298643	0.153255899	0.163320257	0.150599518
64	1	0.002330024	0.002231467	0.001940532	0.002462467	0.002006889	0.001362319	0.0026705	0.001865509	0.001637701	0.003012734	0.003411196
64	2	0.015245658	0.017673971	0.01413759	0.015044697	0.01530958	0.013445503	0.019366712	0.013137417	0.014347883	0.017080581	0.018708974
64	3	0.041543897	0.047670649	0.042084971	0.044923689	0.045518268	0.045412171	0.049468659	0.0395476	0.041260816	0.050258235	0.046247182
64	4	0.132455551	0.171726444	0.143925679	0.160547431	0.175245404	0.161884977	0.146504955	0.136214035	0.161870283	0.151351518	0.152213085
65	1	0.002401757	0.002443316	0.002014259	0.002567572	0.001978821	0.001816425	0.003345461	0.001849551	0.001462233	0.002937715	0.003377729
65	2	0.014383842	0.016701092	0.015319482	0.014642432	0.015396238	0.014175103	0.020770097	0.012698549	0.013878998	0.017050296	0.018574233
65	3	0.039067378	0.054389331	0.046412913	0.043584904	0.045356665	0.034629372	0.056535611	0.040860264	0.042746905	0.054333227	0.046166593
65	4	0.129383128	0.156471557	0.151385468	0.164588671	0.177564615	0.147168161	0.158312817	0.132033666	0.161669948	0.161350718	0.147504645
66	1	0.002116782	0.002372699	0.002271605	0.002462467	0.001927362	0.001498551	0.003037327	0.0018961	0.001579212	0.002760672	0.003419267
66	2	0.0147589	0.017025385	0.017511846	0.015044697	0.014240798	0.014592018	0.019273153	0.013177447	0.013410113	0.017383428	0.01832478
66	3	0.040117723	0.045431088	0.050228948	0.040163563	0.046972698	0.044997447	0.057017448	0.038709984	0.041348233	0.049660569	0.046390044
66	4	0.13109003	0.155163995	0.17513803	0.130789212	0.17640501	0.15251973	0.171869992	0.128480471	0.150250881	0.1604417	0.148236482
67	1	0.002180729	0.002697533	0.002257695	0.002597602	0.001758952	0.001725604	0.00338948	0.001770452	0.001629345	0.002928713	0.003371384
67	2	0.014187233	0.017268605	0.017385537	0.013998809	0.014327456	0.012715902	0.015998588	0.011792158	0.013691444	0.015929762	0.018512325
67	3	0.038559739	0.044791214	0.04911206	0.042097365	0.043094218	0.040850217	0.046417021	0.039381035	0.04056148	0.047432907	0.045027355
67	4	0.129041748	0.165624489	0.171352466	0.138504306	0.15596696	0.150735874	0.154376863	0.117522956	0.162070617	0.14089781	0.147610453
68	1	0.002164414	0.002104358	0.002241002	0.002252256	0.001899294	0.001725604	0.003140038	0.001837026	0.001771391	0.002970723	0.003318967
68	2	0.014258296	0.01564714	0.016384087	0.01568832	0.014702974	0.011882072	0.016466383	0.012645912	0.014347883	0.016020616	0.017891424
68	3	0.038866157	0.046710837	0.047855561	0.040609825	0.040293094	0.038569241	0.053483973	0.039304554	0.042397237	0.049062904	0.045635437
68	4	0.125969326	0.159958388	0.160478246	0.160914817	0.155532108	0.15028991	0.15743816	0.128749246	0.152053892	0.131959132	0.148007232
69	1	0.002165622	0.002174974	0.00226465	0.001981985	0.001838479	0.00169533	0.002919942	0.001823533	0.001403744	0.002688655	0.00318553
69	2	0.013986991	0.017511825	0.015283394	0.013998809	0.01256541	0.013132816	0.019366712	0.012030769	0.013128782	0.016444602	0.017629225
69	3	0.038059113	0.042551653	0.045404611	0.040609825	0.039215739	0.038983964	0.053162747	0.038038842	0.039687311	0.045748577	0.043653676
69	4	0.124262424	0.150369602	0.152090623	0.141076004	0.169882228	0.14493834	0.144755642	0.11924877	0.13863148	0.133322659	0.14030091
70	1	0.002175545	0.002485685	0.001979482	0.002297301	0.001782342	0.001740741	0.002934615	0.001884343	0.001646057	0.002823688	0.00324882
70	2	0.013890503	0.016863239	0.013442891	0.014481526	0.014674088	0.012715902	0.019273153	0.011685297	0.012472343	0.015960047	0.017649254
70	3	0.037801787	0.047350711	0.040068367	0.0377835	0.039215739	0.040228133	0.041759258	0.040700117	0.036103214	0.047758906	0.043763571
70	4	0.133138312	0.156471557	0.132086512	0.141443389	0.162489742	0.140924663	0.146942283	0.123869537	0.146845195	0.134080174	0.139436814
71	1	0.002002441	0.002203221	0.002204834	0.002162166	0.001936719	0.001226087	0.002919942	0.001831687	0.001587567	0.0028747	0.003265188
71	2	0.013902083	0.017187532	0.015951027	0.014159715	0.01545401	0.012924359	0.018431122	0.011607861	0.013269447	0.014476095	0.017246852
71	3	0.037927303	0.04751068	0.046443938	0.037485992	0.04352516	0.038154518	0.048826209	0.03862586	0.03767672	0.045585577	0.043199447
71	4	0.124262424	0.155163995	0.156544228	0.135565222	0.171766587	0.143154484	0.148691596	0.123436037	0.135225793	0.123777968	0.139727785
72	1	0.002036935	0.002019619	0.002054599	0.002417422	0.00157183	0.001846699	0.003125365	0.001729866	0.001345254	0.002523615	0.003202513
72	2	0.013738164	0.016944312	0.015211217	0.013676997	0.013229788	0.015008933	0.01768265	0.012159025	0.012472343	0.014748658	0.017241389
72	3	0.037356545	0.042391684	0.044287723	0.035998453	0.041047243	0.036910349	0.047059471	0.038686846	0.039337643	0.046943908	0.042734227
72	4	0.11914172	0.13685813	0.142997845	0.141810774	0.159880629	0.146722197	0.136446406	0.120303596	0.136628135	0.119535884	0.138387555
73	1	0.002113113	0.001949003	0.002101896	0.002177181	0.001889938	0.001422866	0.002450404	0.001778575	0.001520722	0.002652646	0.003212028
73	2	0.013400112	0.015322847	0.015166107	0.014561979	0.012940928	0.012090529	0.017121296	0.012198502	0.012753674	0.015566345	0.01715399
73	3	0.036382626	0.047190743	0.041836774	0.040312317	0.03991602	0.03981341	0.05139601	0.038778358	0.035666129	0.045205245	0.04306391
73	4	0.118117579	0.149497894	0.139806095	0.154669264	0.159880629	0.136465022	0.139070375	0.118989828	0.136828469	0.135140695	0.137682171
74	1	0.002081973	0.001836017	0.001637281	0.002612617	0.00174024	0.001468277	0.002743865	0.001713166	0.001478944	0.002661648	0.003263712
74	2	0.013303623	0.016295726	0.013036897	0.013676997	0.014356342	0.012715902	0.018337563	0.012145866	0.011956569	0.015960047	0.017042919
74	3	0.036125299	0.047670649	0.034949296	0.037188485	0.042016863	0.038154518	0.050111109	0.036879477	0.037414469	0.047215574	0.041415496
74	4	0.118458959	0.138601546	0.110597866	0.141810774	0.147124967	0.12219417	0.129886482	0.1142978	0.134825124	0.140594804	0.133555674
75	1	0.002001526	0.002047866	0.00201565	0.002207211	0.001712171	0.001528825	0.00281723	0.001714998	0.001395388	0.002616637	0.003249658
75	2	0.013026422	0.015566066	0.014552606	0.014320621	0.012825384	0.012194758	0.01768265	0.012175122	0.011206353	0.015051505	0.017272343
75	3	0.035625393	0.040152124	0.04459797	0.035998453	0.038784796	0.034422011	0.050271722	0.036360462	0.03216945	0.044335913	0.041968631
75	4	0.112314114	0.139909108	0.143146299	0.124543659	0.151473488	0.126207847	0.141257016	0.108586403	0.135626462	0.121808429	0.133379328
76	1	0.002001526	0.001765401	0.002017041	0.00190691	0.001969465	0.001528825	0.002773211	0.001716187	0.001520722	0.002592631	0.003223865
76	2	0.013088853	0.015809286	0.014471407	0.014079262	0.012969814	0.014070875	0.014595203	0.011937007	0.011487684	0.016232609	0.017323326
76	3	0.035652726	0.040312092	0.041929848	0.034808422	0.040831772	0.033799926	0.049789884	0.035628635	0.040124396	0.042868916	0.041565685
76	4	0.111972734	0.148626186	0.131975172	0.150628025	0.14161684	0.146722197	0.143880985	0.115458466	0.129816762	0.120596405	0.134560846
77	1	0.002128536	0.002372699	0.002025387	0.002012015	0.001847835	0.001619646	0.002641154	0.00171083	0.001445522	0.00275167	0.00323062
77	2	0.013192606	0.015890359	0.013975193	0.015446961	0.013200902	0.012298987	0.019647389	0.011912052	0.012988116	0.015657199	0.017010145
77	3	0.035896026	0.045111151	0.041247305	0.040461071	0.037707441	0.038154518	0.048023146	0.035445024	0.036889967	0.048302239	0.042404545
77	4	0.116752058	0.146446916	0.134535995	0.123441503	0.149009326	0.140478699	0.131635795	0.119847666	0.137229138	0.129080574	0.131977377
78	1	0.002142575	0.001963126	0.002079639	0.002612617	0.001791699	0.00169533	0.00281723	0.001806861	0.001437166	0.002622639	0.003237936
78	2	0.012840026	0.015890359	0.014164657	0.012872468	0.014471886	0.011569386	0.020021625	0.011596118	0.013410113	0.015808623	0.016851733
78	3	0.034950158	0.036312877	0.039913244	0.040758579	0.0389464	0.034836734	0.046256409	0.036131532	0.038288639	0.046400576	0.042375239
78	4	0.118458959	0.143831793	0.131010224	0.140341233	0.142051692	0.127099775	0.135571749	0.115718421	0.126811744	0.126959532	0.133396962
79	1	0.002203483	0.002061989	0.002035125	0.001997	0.001791699	0.001634783	0.002685173	0.001706425	0.001579212	0.002781677	0.003313221
79	2	0.012914037	0.014836407	0.014002259	0.014883791	0.013951938	0.014070875	0.019179594	0.011357954	0.012519231	0.015778338	0.017048382
79	3	0.035103007	0.042391684	0.03982017	0.034808422	0.038892532	0.040850217	0.044971508	0.036201042	0.033568122	0.043683914	0.041364212
79	4	0.110607213	0.141652523	0.129488575	0.117195951	0.156691714	0.140032735	0.138195719	0.11020305	0.140234156	0.134231677	0.131968559
80	1	0.002068696	0.002076112	0.001992002	0.002522527	0.001749596	0.001619646	0.003140038	0.001739608	0.001529078	0.002763673	0.003252115
80	2	0.012784859	0.01564714	0.014742069	0.013998809	0.013172016	0.013966646	0.016559942	0.012040593	0.012331677	0.015838908	0.016915462
80	3	0.034908799	0.042551653	0.041092182	0.038824778	0.039538945	0.035873541	0.043847221	0.037062502	0.038725724	0.044607579	0.041847747
80	4	0.111289973	0.124654221	0.133719501	0.122339347	0.152053291	0.141370627	0.15262755	0.114673162	0.142237501	0.127717047	0.132920828
81	1	0.002102428	0.002189098	0.001943314	0.002117121	0.001927362	0.001589372	0.003154711	0.001717341	0.001378677	0.002796681	0.003260406
81	2	0.013252089	0.016538946	0.01430901	0.014240168	0.014674088	0.011777843	0.016092147	0.01148791	0.012331677	0.015414922	0.016746125
81	3	0.036076927	0.042071747	0.040921546	0.041948611	0.041909127	0.03711771	0.047541309	0.035026352	0.040036979	0.044227247	0.041660926
81	4	0.109583072	0.14906204	0.135463829	0.127850128	0.150603784	0.125761883	0.153064878	0.108292004	0.144441181	0.126202017	0.130443166
82	1	0.002055572	0.002245591	0.001928013	0.002192196	0.001796377	0.001634783	0.002494423	0.001855591	0.001813169	0.00266765	0.003267621
82	2	0.012731957	0.014836407	0.01413759	0.014079262	0.013489762	0.011152471	0.017589091	0.011398573	0.011675238	0.015748054	0.017272343
82	3	0.034567316	0.04399137	0.040968083	0.037188485	0.038353854	0.037739795	0.045935184	0.037549978	0.038725724	0.045748577	0.041880715
82	4	0.11914172	0.146446916	0.136688571	0.139973847	0.140022382	0.142262555	0.143443657	0.120691611	0.142838505	0.133019653	0.131042743
83	1	0.002086712	0.002047866	0.002012868	0.002387391	0.001857191	0.001619646	0.002802557	0.001653324	0.001495655	0.002508611	0.003293536
83	2	0.012907456	0.014836407	0.013912039	0.012470203	0.013114244	0.012090529	0.017121296	0.010987864	0.011909681	0.015354352	0.017245031
83	3	0.03526359	0.041591841	0.040145929	0.035849699	0.03991602	0.037739795	0.047862534	0.036353281	0.034879376	0.048030572	0.041375201
83	4	0.111972734	0.133807153	0.130787544	0.126747972	0.128861178	0.133789237	0.136883734	0.115142365	0.147045529	0.126959532	0.130240368
84	1	0.002174337	0.002415069	0.002030951	0.002252256	0.00188526	0.00169533	0.002905269	0.001748615	0.001270054	0.002772675	0.00328216
84	2	0.013344945	0.013863528	0.014002259	0.016412397	0.013229788	0.013445503	0.017495532	0.012505881	0.014019663	0.01456695	0.017090261
84	3	0.036341267	0.043351496	0.039665047	0.035849699	0.039108003	0.040642856	0.045453346	0.038221189	0.036540299	0.041782251	0.042155451
84	4	0.117776199	0.145575209	0.13063909	0.118298107	0.138282974	0.133343273	0.141694344	0.120539346	0.139032149	0.128626065	0.130884031
85	1	0.002140898	0.002033742	0.001883499	0.001951955	0.001857191	0.001725604	0.002875923	0.001805017	0.001520722	0.002529616	0.003198959
85	2	0.013511813	0.014998554	0.01452554	0.014803338	0.013547534	0.011986301	0.017963327	0.011909002	0.012378566	0.014082394	0.017325147
85	3	0.036758455	0.042071747	0.040704373	0.039866055	0.039700548	0.037739795	0.04191987	0.03660494	0.036190631	0.043846914	0.042393555
85	4	0.116752058	0.1390374	0.127039093	0.132993524	0.137848122	0.134681165	0.143880985	0.12602787	0.140634825	0.122111435	0.133158895
86	1	0.002045942	0.002104358	0.001870979	0.002267271	0.001880582	0.001135266	0.002641154	0.001836072	0.001529078	0.002733666	0.00321482
86	2	0.013255721	0.017349678	0.014227811	0.015205603	0.014558544	0.012403216	0.017963327	0.011425388	0.010737468	0.014839512	0.017037457
86	3	0.036069914	0.040152124	0.041573064	0.042246118	0.043579028	0.037947156	0.047701921	0.037809122	0.037589303	0.045422578	0.041591327
86	4	0.112655494	0.152548871	0.135538056	0.139606462	0.141181988	0.136019058	0.150003581	0.121033985	0.143239174	0.129535083	0.132647492
87	1	0.002191576	0.002005496	0.001663711	0.002507512	0.001889938	0.001528825	0.002846577	0.001852568	0.001662768	0.002694656	0.003231114
87	2	0.012948094	0.016295726	0.012766235	0.015607867	0.013460876	0.015113162	0.018056886	0.011805408	0.013316336	0.014476095	0.017112111
87	3	0.035333001	0.043351496	0.034639049	0.036742223	0.039862152	0.040228133	0.051556622	0.036910036	0.041610484	0.043031916	0.04236425
87	4	0.116410678	0.132499591	0.112082401	0.138871691	0.139877432	0.12442399	0.143006329	0.117897872	0.143840177	0.131050114	0.131368983
88	1	0.002148228	0.002316207	0.002008694	0.002417422	0.001852513	0.001816425	0.002655827	0.001810584	0.001378677	0.002601634	0.003323352
88	2	0.012695635	0.015728213	0.01409248	0.014722885	0.014183026	0.012715902	0.019460271	0.010724681	0.013644555	0.015899477	0.016942774
88	3	0.034637447	0.041111935	0.041247305	0.040609825	0.038892532	0.039606048	0.043044158	0.03708538	0.035403878	0.045096578	0.042518102
88	4	0.116410678	0.146446916	0.135872076	0.135197837	0.138717826	0.144046412	0.149566252	0.120303596	0.137028804	0.127111035	0.132691578
89	1	0.002037404	0.002217344	0.001996175	0.002057061	0.001955431	0.001680193	0.002567788	0.001704816	0.001303476	0.002736666	0.003209582
89	2	0.013723635	0.017187532	0.014281944	0.013516091	0.014125254	0.012611673	0.018711799	0.012014275	0.011956569	0.014930366	0.017053844
89	3	0.037384598	0.043351496	0.040766423	0.039122286	0.041693656	0.036702987	0.048023146	0.036490549	0.039250226	0.043031916	0.04197962
89	4	0.11914172	0.126397636	0.126408165	0.127115357	0.148284573	0.134681165	0.133822436	0.114673162	0.134023786	0.127414041	0.135909893
90	1	0.002071289	0.002302083	0.001941923	0.002327331	0.001857191	0.00164992	0.002831904	0.001850943	0.001445522	0.002772675	0.003178071
90	2	0.013389899	0.015079627	0.013966171	0.016653755	0.014038596	0.012194758	0.016092147	0.011961638	0.012753674	0.015626915	0.017150348
90	3	0.036550221	0.041271904	0.039773633	0.042246118	0.038299986	0.032348395	0.046256409	0.037931869	0.035753546	0.043792581	0.041693895
90	4	0.117434818	0.12683349	0.124849403	0.13336091	0.129585932	0.132005381	0.136883734	0.119083669	0.133823452	0.121656926	0.137109046
91	1	0.00207205	0.002513932	0.002014259	0.002267271	0.001819767	0.001604509	0.002890596	0.001763474	0.001478944	0.002571626	0.003241622
91	2	0.013463911	0.017511825	0.013975193	0.014240168	0.014558544	0.013341274	0.016934178	0.012818667	0.013363224	0.015202929	0.016900895
91	3	0.03670307	0.041111935	0.038873917	0.040461071	0.038784796	0.04126494	0.047862534	0.040730757	0.036715133	0.04580291	0.042184756
91	4	0.125286565	0.142524231	0.127001979	0.137402149	0.149299228	0.136465022	0.144755642	0.123435932	0.143038839	0.128626065	0.138361103
92	1	0.002176307	0.00233033	0.001933577	0.002072076	0.00188526	0.001680193	0.002963961	0.001823318	0.001737968	0.002535617	0.00337919
92	2	0.014031945	0.014998554	0.014859356	0.014722885	0.014385228	0.013549731	0.018150445	0.011910535	0.011581461	0.015657199	0.017392518
92	3	0.038268067	0.037592626	0.040968083	0.040461071	0.040239226	0.037325072	0.052199072	0.03972432	0.039862145	0.044064247	0.043298351
92	4	0.126652086	0.135550568	0.131047337	0.143280316	0.148719425	0.141816591	0.153064878	0.125969549	0.134825124	0.131656126	0.138220026
93	1	0.002109605	0.002358576	0.001971136	0.002267271	0.002086417	0.001680193	0.002421057	0.001735884	0.001529078	0.002565625	0.003293914
93	2	0.014369997	0.016214653	0.014733047	0.016975567	0.015627326	0.012611673	0.019647389	0.012306863	0.013738332	0.015717769	0.017627404
93	3	0.039241987	0.048790429	0.042596878	0.039568548	0.045841475	0.03566618	0.050111109	0.039685899	0.036540299	0.04395558	0.044507189
93	4	0.129383128	0.150369602	0.142329804	0.163119129	0.156691714	0.14493834	0.139945031	0.126005083	0.152454561	0.130898611	0.143854282
94	1	0.002057542	0.002118482	0.001994784	0.002477482	0.002048992	0.001801288	0.00281723	0.001814974	0.001462233	0.002757672	0.003239654
94	2	0.01416544	0.018322557	0.014904467	0.016010132	0.014240798	0.014592018	0.017308414	0.0120817	0.013128782	0.015808623	0.017447143
94	3	0.038601818	0.049590272	0.042255607	0.038081008	0.039969887	0.036080903	0.051074785	0.038374159	0.040823731	0.04428158	0.043858812
94	4	0.134162452	0.152548871	0.1442597	0.135565222	0.153502798	0.155195515	0.162686099	0.125876245	0.164073962	0.133625665	0.142126091
95	1	0.002210038	0.002259714	0.002100505	0.002207211	0.002091095	0.001513688	0.002963961	0.001834455	0.001420455	0.002688655	0.003256142
95	2	0.014420848	0.016620019	0.01413759	0.013676997	0.014962948	0.012924359	0.019366712	0.012713395	0.011909681	0.015960047	0.017740295
95	3	0.039143803	0.046550868	0.043434545	0.041651103	0.043417425	0.040642856	0.053483973	0.039197882	0.039337643	0.043575248	0.044430263
95	4	0.129041748	0.141652523	0.140028775	0.156506191	0.169012524	0.155195515	0.13294778	0.123060236	0.148247536	0.119687387	0.142258351
96	1	0.002195237	0.002104358	0.002040689	0.002297301	0.001801055	0.001543961	0.002641154	0.001798253	0.001587567	0.002568626	0.003266174
96	2	0.014217658	0.0151607	0.015545034	0.015044697	0.014067482	0.012924359	0.018524681	0.012002742	0.011862792	0.016081186	0.017605554
96	3	0.038796746	0.051509896	0.043946452	0.042394872	0.040670168	0.038776602	0.050432334	0.040043967	0.041523067	0.044227247	0.044148201
96	4	0.136552114	0.149933748	0.150531861	0.151362795	0.157851319	0.121748206	0.146942283	0.141362661	0.158063927	0.123323459	0.142469966
97	1	0.002072966	0.002499808	0.002165884	0.002177181	0.001903972	0.001528825	0.00262648	0.001684367	0.001295121	0.002820687	0.003314074
97	2	0.013801962	0.017836118	0.015418725	0.012711562	0.015280694	0.014696247	0.018150445	0.011569476	0.012613008	0.015354352	0.017758504
97	3	0.03767699	0.043671433	0.045823445	0.047898768	0.04497959	0.042301748	0.05075356	0.041760038	0.04405816	0.048030572	0.04461342
97	4	0.13143141	0.149933748	0.155059693	0.1638539	0.162634693	0.16010112	0.15262755	0.135333104	0.156661586	0.136655725	0.14575882
98	1	0.002043057	0.002485685	0.002197879	0.002117121	0.001955431	0.001755878	0.003037327	0.001832851	0.001478944	0.002706659	0.003326782
98	2	0.013337681	0.017106458	0.015364593	0.013837903	0.01487629	0.014800476	0.021612128	0.012474844	0.014394772	0.016414317	0.018275618
98	3	0.036355293	0.046070962	0.046412913	0.044923689	0.045087326	0.042716471	0.057338673	0.039258798	0.043446241	0.043249248	0.045415648
98	4	0.134503833	0.159958388	0.160775153	0.142545545	0.162489742	0.154749551	0.163123427	0.138320983	0.157062255	0.139534283	0.148871327
99	1	0.002124713	0.002203221	0.002100505	0.002417422	0.001791699	0.00164992	0.002905269	0.001725691	0.001420455	0.002652646	0.003324565
99	2	0.014922819	0.017511825	0.015481879	0.015366509	0.01429857	0.015946991	0.019086035	0.01208007	0.013597667	0.01508179	0.017880499
99	3	0.04068848	0.047990586	0.047498777	0.045667459	0.047026566	0.047278424	0.056696223	0.039418945	0.04056148	0.046291909	0.045221502
99	4	0.130065889	0.16126595	0.157323609	0.161282202	0.165968559	0.16010112	0.163123427	0.134755042	0.154658241	0.127565544	0.14817476
100	1	0.002129451	0.00233033	0.002136672	0.002447452	0.001992855	0.001574235	0.002905269	0.001853938	0.001545789	0.002688655	0.003420719
